date,La 1,Antena 3,Telecinco,Cuatro,La Sexta,La 2,Clan,24 horas,TDP,Neox,Nova,Mega,Atreseries,FDF,Divinity,Energy,Boing,Be Mad,Trece,Paramount Network,Disney Channel,Ten,DKISS,RM TV
2022-01-11,0.10663198959687907,0.20026007802340706,0.16905071521456438,0.06241872561768531,0.0975292587776333,0.03901170351105332,0.010403120936280886,0.011703511053315997,0.005201560468140443,0.02210663198959688,0.033810143042912875,0.02210663198959688,0.023407022106631994,0.032509752925877766,0.026007802340702213,0.027308192457737326,0.009102730819245773,0.009102730819245773,0.032509752925877766,0.020806241872561772,0.0039011703511053317,0.010403120936280886,0.015604681404421327,0.009102730819245773
2022-01-12,0.10280373831775698,0.19359145527369823,0.18825100133511344,0.06275033377837115,0.08811748998664884,0.04138851802403203,0.012016021361815751,0.009345794392523362,0.004005340453938583,0.028037383177570086,0.03604806408544726,0.020026702269692918,0.024032042723631502,0.03204272363150867,0.028037383177570086,0.025367156208277696,0.010680907877169557,0.006675567423230973,0.029372496662216283,0.018691588785046724,0.004005340453938583,0.009345794392523362,0.016021361815754333,0.009345794392523362
2022-01-13,0.10747051114023588,0.20183486238532108,0.18872870249017035,0.06684141546526866,0.08781127129750982,0.03669724770642201,0.010484927916120575,0.011795543905635647,0.007863695937090432,0.02228047182175622,0.032765399737876795,0.01965923984272608,0.01965923984272608,0.03145478374836173,0.024901703800786365,0.026212319790301437,0.011795543905635647,0.007863695937090432,0.028833551769331583,0.018348623853211007,0.003931847968545216,0.009174311926605503,0.017038007863695935,0.006553079947575359
2022-01-14,0.09505208333333333,0.20442708333333334,0.20703125,0.05859375,0.08333333333333334,0.0390625,0.013020833333333334,0.0078125,0.006510416666666667,0.029947916666666664,0.037760416666666664,0.018229166666666668,0.022135416666666668,0.028645833333333336,0.0234375,0.027343750000000003,0.01171875,0.006510416666666667,0.026041666666666668,0.015625,0.005208333333333334,0.0078125,0.018229166666666668,0.006510416666666667
2022-01-15,0.11533242876526456,0.1641791044776119,0.19402985074626863,0.08276797829036632,0.0637720488466757,0.03799185888738126,0.014925373134328356,0.014925373134328356,0.009497964721845316,0.03392130257801899,0.024423337856173673,0.017639077340569874,0.021709633649932152,0.03527815468113975,0.02713704206241519,0.031207598371777466,0.016282225237449113,0.012211668928086837,0.021709633649932152,0.024423337856173673,0.008141112618724557,0.005427408412483038,0.017639077340569874,0.005427408412483038
2022-01-16,0.1292984869325997,0.16093535075653365,0.1760660247592847,0.08803301237964235,0.05777166437414029,0.04264099037138926,0.012379642365887206,0.013755158184319117,0.006877579092159559,0.028885832187070144,0.022008253094910588,0.020632737276478675,0.02475928473177441,0.031636863823933964,0.028885832187070144,0.03438789546079779,0.012379642365887206,0.011004126547455294,0.030261348005502058,0.030261348005502058,0.006877579092159559,0.004126547455295735,0.01650618982118294,0.00962861072902338
2022-01-17,0.10909090909090911,0.19350649350649354,0.18571428571428575,0.07142857142857144,0.09090909090909093,0.040259740259740266,0.01168831168831169,0.010389610389610391,0.006493506493506495,0.02467532467532468,0.031168831168831172,0.018181818181818184,0.022077922077922082,0.03246753246753247,0.02337662337662338,0.02727272727272728,0.01168831168831169,0.006493506493506495,0.028571428571428577,0.019480519480519484,0.0038961038961038965,0.009090909090909092,0.014285714285714289,0.007792207792207793
2022-01-18,0.10143042912873865,0.19635890767230174,0.19635890767230174,0.06241872561768532,0.09102730819245776,0.0364109232769831,0.011703511053315999,0.010403120936280888,0.005201560468140444,0.023407022106631998,0.03250975292587777,0.020806241872561776,0.01820546163849155,0.0364109232769831,0.024707412223667107,0.02730819245773733,0.009102730819245775,0.007802340702210665,0.029908972691807548,0.023407022106631998,0.005201560468140444,0.007802340702210665,0.01690507152145644,0.005201560468140444
2022-01-19,0.10610079575596815,0.20026525198938985,0.18965517241379307,0.06498673740053049,0.09018567639257292,0.03315649867374004,0.011936339522546417,0.010610079575596815,0.007957559681697611,0.02254641909814323,0.03050397877984084,0.019893899204244028,0.02254641909814323,0.03050397877984084,0.026525198938992037,0.02917771883289124,0.009283819628647211,0.006631299734748009,0.03050397877984084,0.02254641909814323,0.005305039787798407,0.009283819628647211,0.01458885941644562,0.005305039787798407
2022-01-20,0.09664948453608246,0.18685567010309276,0.23195876288659792,0.07087628865979381,0.08634020618556701,0.03608247422680412,0.00902061855670103,0.00902061855670103,0.0077319587628865965,0.024484536082474223,0.029639175257731954,0.020618556701030927,0.01675257731958763,0.02706185567010309,0.024484536082474223,0.02577319587628866,0.010309278350515464,0.0077319587628865965,0.024484536082474223,0.019329896907216492,0.005154639175257732,0.0077319587628865965,0.015463917525773193,0.006443298969072165
2022-01-21,0.09391534391534392,0.2142857142857143,0.18783068783068785,0.05687830687830688,0.0873015873015873,0.0343915343915344,0.013227513227513229,0.009259259259259259,0.007936507936507936,0.02777777777777778,0.033068783068783074,0.018518518518518517,0.02380952380952381,0.03042328042328042,0.029100529100529106,0.026455026455026457,0.013227513227513229,0.006613756613756614,0.029100529100529106,0.018518518518518517,0.006613756613756614,0.006613756613756614,0.0171957671957672,0.007936507936507936
2022-01-22,0.11950549450549448,0.17857142857142855,0.17994505494505492,0.07554945054945053,0.06043956043956043,0.0412087912087912,0.019230769230769225,0.01236263736263736,0.00824175824175824,0.03434065934065934,0.026098901098901093,0.019230769230769225,0.02472527472527472,0.03708791208791209,0.0206043956043956,0.026098901098901093,0.01648351648351648,0.010989010989010988,0.026098901098901093,0.02472527472527472,0.010989010989010988,0.005494505494505494,0.01648351648351648,0.005494505494505494
2022-01-23,0.12307692307692311,0.17062937062937064,0.15804195804195809,0.09230769230769233,0.05874125874125875,0.05034965034965036,0.01258741258741259,0.01258741258741259,0.011188811188811192,0.030769230769230778,0.026573426573426578,0.018181818181818184,0.026573426573426578,0.03636363636363637,0.026573426573426578,0.029370629370629377,0.01258741258741259,0.011188811188811192,0.029370629370629377,0.02797202797202798,0.008391608391608393,0.005594405594405596,0.01258741258741259,0.008391608391608393
2022-01-24,0.1075129533678757,0.19689119170984462,0.1826424870466322,0.06865284974093266,0.09844559585492231,0.04274611398963732,0.010362694300518139,0.011658031088082907,0.005181347150259069,0.020725388601036277,0.029792746113989646,0.01813471502590674,0.020725388601036277,0.029792746113989646,0.027202072538860114,0.029792746113989646,0.010362694300518139,0.006476683937823836,0.029792746113989646,0.02202072538860104,0.0038860103626943017,0.0077720207253886035,0.01424870466321244,0.005181347150259069
2022-01-25,0.09922680412371136,0.19587628865979387,0.18814432989690727,0.06056701030927837,0.09407216494845363,0.03737113402061856,0.0115979381443299,0.010309278350515467,0.010309278350515467,0.021907216494845366,0.03350515463917527,0.021907216494845366,0.020618556701030934,0.03350515463917527,0.0270618556701031,0.0270618556701031,0.010309278350515467,0.006443298969072166,0.0309278350515464,0.0231958762886598,0.006443298969072166,0.009020618556701032,0.014175257731958768,0.006443298969072166
2022-01-26,0.11082474226804122,0.1997422680412371,0.17912371134020616,0.06572164948453607,0.08891752577319587,0.03350515463917526,0.010309278350515464,0.011597938144329896,0.0077319587628865965,0.02319587628865979,0.030927835051546386,0.01804123711340206,0.02319587628865979,0.03479381443298969,0.024484536082474223,0.028350515463917526,0.010309278350515464,0.010309278350515464,0.030927835051546386,0.02190721649484536,0.005154639175257732,0.00902061855670103,0.015463917525773193,0.006443298969072165
2022-01-27,0.11612903225806454,0.20258064516129035,0.16258064516129034,0.07225806451612904,0.08774193548387098,0.034838709677419366,0.012903225806451615,0.00903225806451613,0.0038709677419354843,0.021935483870967745,0.0335483870967742,0.021935483870967745,0.01806451612903226,0.030967741935483874,0.02580645161290323,0.029677419354838714,0.00903225806451613,0.007741935483870969,0.03225806451612904,0.02580645161290323,0.006451612903225807,0.010322580645161292,0.0167741935483871,0.007741935483870969
2022-01-28,0.09362808842652795,0.21326397919375809,0.18465539661898567,0.05721716514954486,0.08452535760728218,0.0377113133940182,0.011703511053315994,0.009102730819245772,0.015604681404421325,0.022106631989596878,0.03250975292587776,0.019505851755526656,0.023407022106631988,0.029908972691807537,0.02860858257477243,0.02860858257477243,0.010403120936280884,0.006501950585175552,0.03250975292587776,0.019505851755526656,0.005201560468140442,0.009102730819245772,0.016905071521456438,0.0078023407022106625
2022-01-29,0.16402116402116407,0.16137566137566142,0.15740740740740744,0.07936507936507939,0.05687830687830689,0.039682539682539694,0.014550264550264555,0.011904761904761908,0.010582010582010585,0.02910052910052911,0.02645502645502646,0.017195767195767202,0.022486772486772492,0.03835978835978837,0.025132275132275138,0.03306878306878308,0.014550264550264555,0.00925925925925926,0.023809523809523815,0.025132275132275138,0.010582010582010585,0.007936507936507938,0.014550264550264555,0.006613756613756615
2022-01-30,0.15469613259668513,0.16022099447513816,0.1657458563535912,0.07872928176795582,0.055248618784530405,0.0414364640883978,0.011049723756906082,0.015193370165745863,0.008287292817679561,0.033149171270718245,0.02624309392265194,0.01933701657458564,0.022099447513812164,0.0345303867403315,0.02348066298342542,0.029005524861878462,0.013812154696132601,0.011049723756906082,0.03176795580110498,0.024861878453038683,0.008287292817679561,0.00966850828729282,0.015193370165745863,0.006906077348066301
2022-01-31,0.10894941634241244,0.20233463035019453,0.18028534370946822,0.07003891050583658,0.0920881971465629,0.03761348897535667,0.010376134889753566,0.011673151750972761,0.003891050583657587,0.024643320363164717,0.03242542153047989,0.022049286640726327,0.020752269779507133,0.03242542153047989,0.024643320363164717,0.025940337224383915,0.011673151750972761,0.006485084306095979,0.02723735408560311,0.019455252918287935,0.005188067444876783,0.00907911802853437,0.014267185473411154,0.006485084306095979
2022-02-01,0.1010230179028133,0.1969309462915601,0.18542199488491048,0.06265984654731457,0.09462915601023018,0.03964194373401535,0.011508951406649617,0.010230179028132993,0.007672634271099744,0.02557544757033248,0.03324808184143223,0.021739130434782608,0.020460358056265986,0.03324808184143223,0.02557544757033248,0.026854219948849106,0.010230179028132993,0.00639386189258312,0.02813299232736573,0.023017902813299233,0.005115089514066497,0.008951406649616368,0.015345268542199487,0.00639386189258312
2022-02-02,0.09831824062095731,0.19275549805950842,0.184993531694696,0.07115135834411385,0.09055627425614489,0.037516170763260026,0.009055627425614488,0.01034928848641656,0.00517464424320828,0.02328589909443726,0.03492884864165589,0.02328589909443726,0.02199223803363519,0.03492884864165589,0.027166882276843468,0.029754204398447604,0.01034928848641656,0.00517464424320828,0.031047865459249677,0.02328589909443726,0.00517464424320828,0.009055627425614488,0.01423027166882277,0.00646830530401035
2022-02-03,0.09644670050761422,0.1890862944162437,0.22081218274111677,0.06472081218274113,0.09010152284263961,0.03299492385786803,0.011421319796954318,0.019035532994923863,0.003807106598984772,0.017766497461928935,0.030456852791878177,0.017766497461928935,0.017766497461928935,0.0317258883248731,0.026649746192893408,0.026649746192893408,0.008883248730964468,0.006345177664974621,0.029187817258883253,0.022842639593908635,0.005076142131979697,0.010152284263959394,0.016497461928934015,0.003807106598984772
2022-02-04,0.08949416342412453,0.21011673151750973,0.18677042801556423,0.05706874189364462,0.09208819714656291,0.03631647211413749,0.010376134889753568,0.010376134889753568,0.010376134889753568,0.02204928664072633,0.03761348897535668,0.020752269779507136,0.02334630350194553,0.038910505836575876,0.027237354085603117,0.02594033722438392,0.01297016861219196,0.00648508430609598,0.027237354085603117,0.01686121919584955,0.005188067444876784,0.009079118028534372,0.018158236057068743,0.005188067444876784
2022-02-05,0.1283783783783784,0.17162162162162165,0.17162162162162165,0.07297297297297299,0.07297297297297299,0.03783783783783784,0.017567567567567572,0.01486486486486487,0.005405405405405407,0.031081081081081086,0.027027027027027032,0.01891891891891892,0.022972972972972978,0.03783783783783784,0.02567567567567568,0.02972972972972974,0.01486486486486487,0.012162162162162165,0.020270270270270275,0.02567567567567568,0.012162162162162165,0.006756756756756758,0.01486486486486487,0.006756756756756758
2022-02-06,0.13725490196078433,0.1680672268907563,0.1610644257703081,0.07142857142857142,0.07142857142857142,0.037815126050420166,0.011204481792717087,0.014005602240896357,0.009803921568627449,0.029411764705882353,0.023809523809523808,0.023809523809523808,0.029411764705882353,0.04341736694677871,0.026610644257703077,0.028011204481792715,0.014005602240896357,0.009803921568627449,0.029411764705882353,0.025210084033613443,0.008403361344537815,0.0056022408963585435,0.015406162464985995,0.0056022408963585435
2022-02-07,0.10608020698576973,0.19534282018111254,0.1759379042690815,0.07373868046571799,0.09831824062095731,0.037516170763260026,0.009055627425614488,0.01164294954721863,0.0038809831824062097,0.01940491591203105,0.03234152652005175,0.02328589909443726,0.02328589909443726,0.03492884864165589,0.02199223803363519,0.027166882276843468,0.01034928848641656,0.00646830530401035,0.029754204398447604,0.02457956015523933,0.0038809831824062097,0.01034928848641656,0.015523932729624839,0.00517464424320828
2022-02-08,0.09677419354838711,0.20516129032258068,0.18709677419354842,0.06193548387096775,0.09290322580645163,0.03741935483870968,0.00903225806451613,0.011612903225806454,0.0038709677419354843,0.021935483870967745,0.034838709677419366,0.02322580645161291,0.020645161290322584,0.0335483870967742,0.02451612903225807,0.027096774193548393,0.010322580645161292,0.006451612903225807,0.029677419354838714,0.02580645161290323,0.005161290322580646,0.00903225806451613,0.014193548387096779,0.007741935483870969
2022-02-09,0.09640102827763494,0.1966580976863753,0.19537275064267348,0.06683804627249357,0.08868894601542415,0.03727506426735218,0.010282776349614395,0.012853470437017993,0.002570694087403599,0.02185089974293059,0.03598971722365038,0.02185089974293059,0.02185089974293059,0.03598971722365038,0.025706940874035987,0.026992287917737785,0.008997429305912595,0.006426735218508997,0.028277634961439587,0.023136246786632387,0.005141388174807198,0.011568123393316193,0.014138817480719794,0.005141388174807198
2022-02-10,0.10038119440914865,0.19695044472681064,0.2007623888182973,0.07242693773824649,0.08894536213468868,0.03303684879288436,0.011435832274459972,0.011435832274459972,0.003811944091486657,0.02033036848792884,0.03684879288437102,0.02160101651842439,0.01651842439644218,0.03176620076238881,0.024142312579415494,0.02541296060991105,0.01016518424396442,0.006353240152477763,0.027954256670902157,0.022871664548919944,0.00508259212198221,0.01016518424396442,0.01651842439644218,0.00508259212198221
2022-02-11,0.08611825192802057,0.21208226221079693,0.20179948586118251,0.05655526992287918,0.09254498714652958,0.03984575835475579,0.011568123393316197,0.010282776349614397,0.0038560411311053984,0.02442159383033419,0.032133676092544985,0.017994858611825194,0.020565552699228794,0.038560411311053984,0.02442159383033419,0.026992287917737792,0.011568123393316197,0.006426735218508998,0.029562982005141385,0.016709511568123395,0.0051413881748071984,0.007712082262210797,0.016709511568123395,0.006426735218508998
2022-02-12,0.17948717948717952,0.15789473684210525,0.17408906882591094,0.06882591093117409,0.05398110661268556,0.03913630229419703,0.014844804318488532,0.012145748987854253,0.005398110661268557,0.028340080971659923,0.02564102564102564,0.01754385964912281,0.02564102564102564,0.03643724696356276,0.02699055330634278,0.02699055330634278,0.016194331983805668,0.009446693657219974,0.02564102564102564,0.020242914979757085,0.009446693657219974,0.004048582995951417,0.014844804318488532,0.006747638326585695
2022-02-13,0.11095890410958902,0.16301369863013696,0.16438356164383558,0.07945205479452053,0.0780821917808219,0.04383561643835616,0.01095890410958904,0.017808219178082188,0.008219178082191778,0.034246575342465745,0.023287671232876707,0.023287671232876707,0.027397260273972598,0.041095890410958895,0.02465753424657534,0.027397260273972598,0.01232876712328767,0.009589041095890408,0.034246575342465745,0.03150684931506848,0.0068493150684931494,0.00547945205479452,0.016438356164383557,0.00547945205479452
2022-02-14,0.10128205128205128,0.19743589743589743,0.17051282051282052,0.07435897435897436,0.09230769230769231,0.04358974358974359,0.008974358974358974,0.01282051282051282,0.003846153846153846,0.019230769230769232,0.035897435897435895,0.02435897435897436,0.02435897435897436,0.035897435897435895,0.021794871794871794,0.026923076923076925,0.008974358974358974,0.00641025641025641,0.030769230769230767,0.02564102564102564,0.003846153846153846,0.010256410256410256,0.015384615384615384,0.005128205128205128
2022-02-15,0.10078534031413613,0.19633507853403143,0.18586387434554974,0.05890052356020943,0.09554973821989529,0.03664921465968587,0.009162303664921467,0.013089005235602096,0.005235602094240839,0.020942408376963356,0.03403141361256545,0.02486910994764398,0.019633507853403145,0.03403141361256545,0.02486910994764398,0.027486910994764403,0.010471204188481678,0.006544502617801048,0.03272251308900524,0.02486910994764398,0.003926701570680629,0.010471204188481678,0.015706806282722516,0.007853403141361258
2022-02-16,0.09689922480620153,0.19767441860465113,0.1912144702842377,0.06459948320413435,0.09173126614987077,0.031007751937984485,0.010335917312661497,0.014211886304909558,0.0038759689922480607,0.02196382428940568,0.03875968992248061,0.024547803617571053,0.020671834625322995,0.03488372093023255,0.024547803617571053,0.024547803617571053,0.010335917312661497,0.0064599483204134354,0.031007751937984485,0.02196382428940568,0.0064599483204134354,0.010335917312661497,0.015503875968992243,0.0064599483204134354
2022-02-17,0.10103626943005178,0.19300518134715022,0.17098445595854916,0.06865284974093262,0.11010362694300516,0.04404145077720206,0.007772020725388599,0.016839378238341966,0.005181347150259067,0.01813471502590673,0.03367875647668393,0.020725388601036267,0.0194300518134715,0.03367875647668393,0.028497409326424868,0.024611398963730564,0.010362694300518133,0.005181347150259067,0.031088082901554397,0.02202072538860103,0.005181347150259067,0.009067357512953365,0.016839378238341966,0.0038860103626942996
2022-02-18,0.09263959390862943,0.21319796954314718,0.19416243654822332,0.05964467005076141,0.10025380710659898,0.032994923857868015,0.01015228426395939,0.013959390862944161,0.0025380710659898475,0.02030456852791878,0.032994923857868015,0.022842639593908625,0.0215736040609137,0.031725888324873094,0.025380710659898473,0.025380710659898473,0.012690355329949237,0.005076142131979695,0.027918781725888322,0.02030456852791878,0.006345177664974618,0.007614213197969542,0.015228426395939083,0.005076142131979695
2022-02-19,0.11934156378600823,0.15775034293552814,0.16598079561042525,0.09053497942386832,0.08093278463648836,0.03703703703703704,0.01234567901234568,0.015089163237311388,0.005486968449931414,0.028806584362139922,0.02469135802469136,0.017832647462277095,0.02606310013717421,0.04526748971193416,0.030178326474622777,0.03155006858710563,0.017832647462277095,0.009602194787379973,0.027434842249657067,0.020576131687242802,0.010973936899862828,0.00411522633744856,0.015089163237311388,0.005486968449931414
2022-02-20,0.14016172506738542,0.160377358490566,0.15363881401617246,0.08086253369272235,0.07412398921832883,0.03908355795148247,0.01347708894878706,0.014824797843665766,0.008086253369272236,0.029649595687331533,0.021563342318059297,0.022911051212938,0.029649595687331533,0.040431266846361176,0.02695417789757412,0.029649595687331533,0.012129380053908354,0.01347708894878706,0.033692722371967646,0.018867924528301883,0.008086253369272236,0.00673854447439353,0.014824797843665766,0.00673854447439353
2022-02-21,0.10432569974554708,0.1921119592875318,0.1806615776081425,0.06743002544529263,0.11068702290076336,0.03689567430025446,0.010178117048346057,0.013994910941475829,0.0038167938931297713,0.019083969465648856,0.03435114503816794,0.02162849872773537,0.019083969465648856,0.03435114503816794,0.02290076335877863,0.025445292620865142,0.0076335877862595426,0.005089058524173028,0.031806615776081425,0.024173027989821884,0.0038167938931297713,0.010178117048346057,0.013994910941475829,0.0063613231552162855
2022-02-22,0.10532994923857869,0.19416243654822338,0.17512690355329952,0.06472081218274112,0.12309644670050761,0.03426395939086295,0.010152284263959392,0.012690355329949238,0.0038071065989847717,0.020304568527918784,0.03299492385786802,0.022842639593908632,0.020304568527918784,0.03426395939086295,0.022842639593908632,0.02791878172588833,0.008883248730964468,0.006345177664974619,0.029187817258883246,0.017766497461928935,0.0038071065989847717,0.010152284263959392,0.013959390862944164,0.005076142131979696
2022-02-23,0.09640102827763497,0.20437017994858614,0.16709511568123395,0.07069408740359898,0.11696658097686376,0.030848329048843187,0.008997429305912597,0.017994858611825194,0.006426735218508998,0.017994858611825194,0.03470437017994859,0.020565552699228794,0.021850899742930592,0.03470437017994859,0.023136246786632394,0.02827763496143959,0.010282776349614397,0.006426735218508998,0.026992287917737792,0.019280205655526992,0.0051413881748071984,0.010282776349614397,0.014138817480719795,0.006426735218508998
2022-02-24,0.10723514211886304,0.19250645994832036,0.16666666666666663,0.0788113695090439,0.11757105943152452,0.032299741602067174,0.009043927648578809,0.020671834625322995,0.005167958656330749,0.016795865633074933,0.033591731266149866,0.018087855297157618,0.018087855297157618,0.0297157622739018,0.025839793281653742,0.028423772609819115,0.010335917312661497,0.005167958656330749,0.0297157622739018,0.018087855297157618,0.005167958656330749,0.009043927648578809,0.016795865633074933,0.005167958656330749
2022-02-25,0.10344827586206895,0.22222222222222218,0.15708812260536398,0.06513409961685822,0.10600255427841634,0.03192848020434227,0.010217113665389526,0.024265644955300123,0.005108556832694763,0.021711366538952743,0.03320561941251596,0.01660280970625798,0.019157088122605363,0.03192848020434227,0.022988505747126433,0.025542784163473813,0.012771392081736907,0.006385696040868453,0.029374201787994884,0.01787994891443167,0.008939974457215834,0.008939974457215834,0.014048531289910599,0.005108556832694763
2022-02-26,0.13487738419618528,0.1539509536784741,0.1430517711171662,0.06948228882833786,0.1008174386920981,0.03678474114441417,0.013623978201634876,0.03678474114441417,0.009536784741144413,0.02724795640326975,0.024523160762942777,0.019073569482288825,0.024523160762942777,0.03542234332425068,0.02997275204359673,0.03405994550408719,0.012261580381471389,0.008174386920980926,0.02997275204359673,0.019073569482288825,0.010899182561307902,0.006811989100817438,0.010899182561307902,0.008174386920980926
2022-02-27,0.13150684931506848,0.1547945205479452,0.15616438356164383,0.07397260273972603,0.08493150684931507,0.03972602739726027,0.010958904109589041,0.03561643835616438,0.00958904109589041,0.028767123287671233,0.021917808219178082,0.01780821917808219,0.024657534246575342,0.03835616438356164,0.021917808219178082,0.028767123287671233,0.015068493150684932,0.012328767123287671,0.03287671232876712,0.02602739726027397,0.00684931506849315,0.00684931506849315,0.0136986301369863,0.00684931506849315
2022-02-28,0.10909090909090911,0.20000000000000004,0.14805194805194807,0.07272727272727274,0.10779220779220783,0.04545454545454546,0.010389610389610391,0.02467532467532468,0.0038961038961038965,0.019480519480519484,0.031168831168831172,0.016883116883116885,0.019480519480519484,0.031168831168831172,0.02597402597402598,0.02727272727272728,0.01298701298701299,0.006493506493506495,0.029870129870129873,0.019480519480519484,0.006493506493506495,0.010389610389610391,0.014285714285714289,0.006493506493506495
2022-03-01,0.10773130544993664,0.19771863117870725,0.15462610899873258,0.07604562737642587,0.1140684410646388,0.03422053231939164,0.008871989860583017,0.024081115335868188,0.005069708491761724,0.020278833967046897,0.032953105196451206,0.017743979721166033,0.019011406844106467,0.031685678073510776,0.02281368821292776,0.029150823827629912,0.008871989860583017,0.006337135614702155,0.030418250950570346,0.021546261089987327,0.007604562737642586,0.008871989860583017,0.013941698352344743,0.006337135614702155
2022-03-02,0.0980891719745223,0.1987261146496815,0.17197452229299362,0.07515923566878982,0.110828025477707,0.034394904458598725,0.010191082802547772,0.024203821656050954,0.006369426751592357,0.020382165605095544,0.035668789808917196,0.01910828025477707,0.020382165605095544,0.030573248407643312,0.024203821656050954,0.0267515923566879,0.008917197452229299,0.005095541401273886,0.029299363057324838,0.017834394904458598,0.005095541401273886,0.010191082802547772,0.012738853503184714,0.003821656050955414
